[find-bench] scenario region spec=/Users/josh/play/SikuliX1/packages/api/internal/grpcv1/testdata/find-bench-assets/regions.json mapped=40/40
goos: darwin
goarch: arm64
pkg: github.com/smysnk/sikuligo/internal/grpcv1
cpu: Apple M4 Pro
BenchmarkFindOnScreenE2E/engine=orb/perspective_skew_sweep_1280x720_i06_perspective_s033dc796-14            	       3	  76415528 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6442797 B/op	    2522 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/orb_feature_rich_1280x720_i07_rotate_se47d6ad6-14                       	       6	  34247667 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6042140 B/op	    1276 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/template_control_exact_1280x720_i08_sa476e7d6-14                        	       8	  27485115 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6320538 B/op	    1325 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/hybrid_gate_conflicts_1280x720_i09_perspective_sf367057f-14             	       6	  38149326 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6094209 B/op	    1300 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/multi_monitor_dpi_shift_1280x720_i10_scale_sa3153093-14                 	       8	  27471849 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6424051 B/op	    1350 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/vector_ui_baseline_1920x1080_i01_rotate_s2332e8ba-14                    	       5	  46299650 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         2.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 9613552 B/op	    1521 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/photo_clutter_1920x1080_i02_rotate_sa31cde71-14                         	       2	 170379896 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         0 query_ok/op	         2.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 9490320 B/op	    2515 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/repetitive_grid_camouflage_1920x1080_i03_rotate_s1878301d-14            	       3	  74891875 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         0 query_ok/op	         1.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	11297122 B/op	    1616 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/noise_stress_random_1920x1080_i04_rotate_s17ff8896-14                   	       2	 126075584 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         2.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	10047244 B/op	    2202 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/scale_rotate_sweep_1920x1080_i05_scale_s93bb9915-14                     	       3	  88571250 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	12457621 B/op	    2120 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/perspective_skew_sweep_1920x1080_i06_perspective_s6cc01a57-14           	       2	 153272458 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	15089752 B/op	    3520 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/orb_feature_rich_1920x1080_i07_rotate_s2be28017-14                      	       3	  70705417 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	13309480 B/op	    1368 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/template_control_exact_1920x1080_i08_s60d1e717-14                       	       5	  44538792 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	11918563 B/op	    1213 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/hybrid_gate_conflicts_1920x1080_i09_perspective_s5a3c19a0-14            	       4	  68062344 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	11924362 B/op	    1208 allocs/op
BenchmarkFindOnScreenE2E/engine=orb/multi_monitor_dpi_shift_1920x1080_i10_scale_s6a949f54-14                	       5	  46478133 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         0 query_ok/op	         1.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	12164796 B/op	    1273 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/vector_ui_baseline_800x600_i01_scale_s57c08455-14                     	       3	  93762250 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3023405 B/op	    1152 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/photo_clutter_800x600_i02_rotate_s89976fd6-14                         	       3	  71643514 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	 2986000 B/op	     799 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/repetitive_grid_camouflage_800x600_i03_rotate_sd949b0da-14            	       2	 109759521 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3736076 B/op	    1320 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/noise_stress_random_800x600_i04_rotate_s2892b109-14                   	       3	 123367347 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3312760 B/op	    1192 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/scale_rotate_sweep_800x600_i05_scale_sa6bdffc2-14                     	       2	 115360104 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 2903476 B/op	    1120 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/perspective_skew_sweep_800x600_i06_perspective_sad7d499c-14           	       2	 110349708 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4021648 B/op	    1395 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/orb_feature_rich_800x600_i07_rotate_s1f72975c-14                      	       3	  97409042 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3203653 B/op	    1273 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/template_control_exact_800x600_i08_sb012a65c-14                       	       2	 103058646 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3391328 B/op	    1304 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/hybrid_gate_conflicts_800x600_i09_perspective_sff95719b-14            	       3	  99828639 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3363146 B/op	    1280 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/multi_monitor_dpi_shift_800x600_i10_scale_s402af2c7-14                	       2	 103999604 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3478176 B/op	    1325 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/vector_ui_baseline_1024x768_i01_scale_s95e0b3e9-14                    	       2	 111769584 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         2.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4975200 B/op	    1039 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/photo_clutter_1024x768_i02_rotate_s7255b3b4-14                        	       2	 118956792 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	 4775368 B/op	     932 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/repetitive_grid_camouflage_1024x768_i03_rotate_sd295a7e0-14           	       2	 133517666 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4991924 B/op	    1160 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/noise_stress_random_1024x768_i04_rotate_sbd3fe305-14                  	       2	 110781980 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         2.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4270544 B/op	    1070 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/scale_rotate_sweep_1024x768_i05_scale_sb0636d98-14                    	       2	 130809042 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         0 query_ok/op	         1.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4715036 B/op	    1180 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/perspective_skew_sweep_1024x768_i06_perspective_s357244d6-14          	       2	 171709958 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6611156 B/op	    1609 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/orb_feature_rich_1024x768_i07_rotate_s4c6e7916-14                     	       2	 148732729 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 5152736 B/op	    1283 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/template_control_exact_1024x768_i08_s0c67f616-14                      	       2	 139871354 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4417116 B/op	    1120 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/hybrid_gate_conflicts_1024x768_i09_perspective_se6bf4a73-14           	       2	 150647125 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 5413600 B/op	    1344 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/multi_monitor_dpi_shift_1024x768_i10_scale_sb183cb77-14               	       2	 160788792 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 5618480 B/op	    1365 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/vector_ui_baseline_1280x720_i01_rotate_s8a4f44bd-14                   	       2	 129010146 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         2.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4395408 B/op	    1024 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/photo_clutter_1280x720_i02_scale_sed122c1c-14                         	       2	 124443000 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	 5502032 B/op	    1000 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/repetitive_grid_camouflage_1280x720_i03_rotate_s9825f8a8-14           	       2	 152872958 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 5868292 B/op	    1155 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/noise_stress_random_1280x720_i04_rotate_sc37a59d9-14                  	       2	 125038250 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         2.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4820780 B/op	    1059 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/scale_rotate_sweep_1280x720_i05_scale_s8ff2d3c0-14                    	       2	 155637334 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         0 query_ok/op	         1.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 5440628 B/op	    1157 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/perspective_skew_sweep_1280x720_i06_perspective_s033dc796-14          	       1	 211702375 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 7766248 B/op	    1594 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/orb_feature_rich_1280x720_i07_rotate_se47d6ad6-14                     	       2	 183119792 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 5965704 B/op	    1291 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/template_control_exact_1280x720_i08_sa476e7d6-14                      	       2	 146657375 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 5214696 B/op	    1116 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/hybrid_gate_conflicts_1280x720_i09_perspective_sf367057f-14           	       2	 170732520 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6194788 B/op	    1331 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/multi_monitor_dpi_shift_1280x720_i10_scale_sa3153093-14               	       2	 177018854 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6367176 B/op	    1337 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/vector_ui_baseline_1920x1080_i01_rotate_s2332e8ba-14                  	       1	 200790292 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	 8336864 B/op	     961 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/photo_clutter_1920x1080_i02_rotate_sa31cde71-14                       	       1	 273587791 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	13101256 B/op	    1544 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/repetitive_grid_camouflage_1920x1080_i03_rotate_s1878301d-14          	       2	 192003750 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	 7297368 B/op	     833 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/noise_stress_random_1920x1080_i04_rotate_s17ff8896-14                 	       2	 196092292 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	 8409096 B/op	    1019 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/scale_rotate_sweep_1920x1080_i05_scale_s93bb9915-14                   	       1	 250781584 ns/op	         0 error/op	         0 not_found/op	         1.000 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         1.000 query_ok/op	         1.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	11790112 B/op	    1108 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/perspective_skew_sweep_1920x1080_i06_perspective_s6cc01a57-14         	       1	 441027125 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	17369392 B/op	    2393 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/orb_feature_rich_1920x1080_i07_rotate_s2be28017-14                    	       1	 354471833 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	13270336 B/op	    1330 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/template_control_exact_1920x1080_i08_s60d1e717-14                     	       1	 312083292 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	12604184 B/op	    1197 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/hybrid_gate_conflicts_1920x1080_i09_perspective_s5a3c19a0-14          	       1	 305081041 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	12317704 B/op	    1195 allocs/op
BenchmarkFindOnScreenE2E/engine=akaze/multi_monitor_dpi_shift_1920x1080_i10_scale_s6a949f54-14              	       1	 376572125 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	16175832 B/op	    1431 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/vector_ui_baseline_800x600_i01_scale_s57c08455-14                     	       3	  73451958 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         2.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 2742642 B/op	    1065 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/photo_clutter_800x600_i02_rotate_s89976fd6-14                         	       1	 640692292 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	 6394944 B/op	    1197 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/repetitive_grid_camouflage_800x600_i03_rotate_sd949b0da-14            	       3	  91306930 ns/op	         0 error/op	         0 not_found/op	         1.000 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         2.000 query_ok/op	         1.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 2309125 B/op	     807 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/noise_stress_random_800x600_i04_rotate_s2892b109-14                   	       1	 638611333 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 8349096 B/op	    1433 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/scale_rotate_sweep_800x600_i05_scale_sa6bdffc2-14                     	       2	 138918604 ns/op	         0 error/op	         0 not_found/op	         1.000 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         1.000 query_ok/op	         1.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3307752 B/op	    1095 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/perspective_skew_sweep_800x600_i06_perspective_sad7d499c-14           	       1	 459266500 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 6669072 B/op	    2334 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/orb_feature_rich_800x600_i07_rotate_s1f72975c-14                      	       4	  52524542 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3401118 B/op	    1293 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/template_control_exact_800x600_i08_sb012a65c-14                       	       6	  38168021 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         2.000 query_not_found/op	         1.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 2867066 B/op	    1184 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/hybrid_gate_conflicts_800x600_i09_perspective_sff95719b-14            	       3	  73809819 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3618517 B/op	    1341 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/multi_monitor_dpi_shift_800x600_i10_scale_s402af2c7-14                	       5	  43261025 ns/op	         0 error/op	         1.000 not_found/op	         0 overlap_miss/op	         0 query_error/op	         3.000 query_not_found/op	         0 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 3546315 B/op	    1459 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/vector_ui_baseline_1024x768_i01_scale_s95e0b3e9-14                    	       3	  84280500 ns/op	         0 error/op	         0 not_found/op	         1.000 overlap_miss/op	         0 query_error/op	         1.000 query_not_found/op	         1.000 query_ok/op	         1.000 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         0 success/op	         0 unsupported/op	 4144373 B/op	    1124 allocs/op
BenchmarkFindOnScreenE2E/engine=brisk/photo_clutter_1024x768_i02_rotate_s7255b3b4-14                        	       1	 877597667 ns/op	         0 error/op	         0 not_found/op	         0 overlap_miss/op	         0 query_error/op	         0 query_not_found/op	         3.000 query_ok/op	         0 query_overlap_miss/op	         3.000 query_total/op	         0 query_unsupported/op	         1.000 success/op	         0 unsupported/op	 9178408 B/op	    1569 allocs/op
